question_id,paragraph_id,answers
68186,[14143],['Hooge']
68187,[14143],['1661']
68188,[14144],['Han Bannermen']
68189,[14144],['Fujian']
68190,[14145],['Kangxi']
68191,[14145],['High Qing']
68192,[14145],['eight']
68193,[14145],['Oboi']
68194,[14146],['Confucian']
68195,[14146],['Sacred Edict of 1670']
68196,[14146],"['Mongol, Tibetan and Uighur']"
68197,[14146],['Jesuit missionaries']
68198,[14147],['Wu Sangui']
68199,[14147],['Yunnan and Guizhou']
68200,[14147],['Shang Kexi and Geng Jingzhong']
68201,[14148],['his son']
68202,[14149],['eight years']
68203,[14149],['1681']
68204,[14149],"['400,000']"
68205,[14150],['1673-1674']
68206,[14150],['crushed by the Green Standard Army']
68207,[14151],['Dzungar–Qing War']
68208,[14151],['1683']
68209,[14152],['1722']
68210,[14152],['45']
68211,[14153],['anti-Manchu writer']
68212,[14153],['1723']
68213,[14154],['Zhu Zhiliang']
68214,[14154],['1725']
68215,[14155],['1727']
68216,[14156],['Qianlong']
68217,[14156],['53']
68218,[14157],['300 million']
68219,[14157],['Manchuria']
68220,[14158],['Manchuria']
68221,[14158],['80%']
68222,[14159],['Manchuria and Inner Mongolia']
68223,[14159],['tens of thousands of hectares']
68224,[14159],"['""imperial estates"" and Manchu Bannerlands']"
68225,[14159],['Qianlong']
68226,[14159],['Han Chinese']
68227,[14160],['European states']
68228,[14160],['India']
68229,[14160],['Canton']
68230,[14160],['British East India Company and the Dutch East India Company']
68231,[14161],"['silk, tea, and ceramics']"
68232,[14161],['silver']
68233,[14161],['imbalance of trade and the drain of silver']
68234,[14162],['British']
68235,[14162],"['Treaty of Nanjing,']"
68236,[14162],"['Canton, Amoy, Fuchow, Ningpo and Shanghai']"
68237,[14162],['Hong Kong Island']
68238,[14163],['Hong Xiuquan']
68239,[14163],['1851']
68240,[14164],['unsatisfied']
68241,[14164],['1854']
68242,[14165],['1860']
68243,[14165],['Rehe']
68244,[14165],['burnt it to the ground']
68245,[14165],['Convention of Beijing']
68246,[14166],['Zuo Zongtang']
68247,[14166],['five']
68248,[14166],['western military technology']
68249,[14167],['1870']
68250,[14167],['murder of French nuns']
68251,[14167],['1858']
68252,[14167],['Indochina']
68253,[14168],['naval weakness']
68254,[14168],['(1856–60)']
68255,[14168],['Gulf of Zhili']
68256,[14169],['Gapsin Coup']
68257,[14169],['Tensions']
68258,[14169],['Itō Hirobumi and Li Hongzhang']
68259,[14169],['1895']
68260,[14170],['Cixi']
68261,[14170],['1875']
68262,[14170],['Guangxu']
68263,[14171],['Summer Palace']
68264,[14171],"['November 1, 1897,']"
68265,[14171],['Juye Incident']
68266,[14172],['Kang Youwei']
68267,[14172],['empress dowager']
68268,[14173],['North China']
68269,[14173],['Righteous and Harmonious Fists']
68270,[14173],['1900']
68271,[14174],['issued an imperial edict']
68272,[14174],"['""Late Qing Reform""']"
68273,[14174],['1905']
68274,[14175],['1908']
68275,[14175],['Prince Chun']
68276,[14175],['two']
68277,[14175],['1911']
68278,[14176],['Yuan Shikai']
68279,[14176],['Sun Yat-sen']
68280,[14176],"['Sun Yat-sen,']"
68281,[14176],['Yuan']
68282,[14177],['1912']
68283,[14177],['1932']
68284,[14178],['Han Chinese and Manchus']
68285,[14179],['Emperor']
68286,[14179],['Manchu noblemen and Han officials']
68287,[14179],['evolved into an imperial chancery']
68288,[14180],['imperial family and Manchu nobility']
68289,[14180],['Forbidden City']
68290,[14180],['core institution of the inner court']
68291,[14181],['square emblem']
68292,[14181],['circular']
68293,[14181],['Manchu and a Han Chinese']
68294,[14182],['Lifan Yuan']
68295,[14182],['six']
68296,[14183],['Zongli Yamen']
68297,[14183],['Board of Rites and Lifan Yuan']
68298,[14184],"['jade, ginseng, salt, furs']"
68299,[14185],['18th century']
68300,[14185],['13 million km2']
68301,[14185],['22']
68302,[14185],['1895']
68303,[14185],['First Sino-Japanese']
68304,[14186],['Hubei and Hunan']
68305,[14186],['governor']
68306,[14186],['China proper']
68307,[14186],['eight']
68308,[14187],['mid-18th century']
68309,[14187],['Lifan Yuan']
68310,[14187],['Xinjiang']
68311,[14187],['military generals']
68312,[14188],['Yaqub Beg']
68313,[14188],['British']
68314,[14188],['early 20th century']
68315,[14188],['1906 Anglo-Chinese Convention']
68316,[14189],['color']
68317,[14189],['Manchus']
68318,[14189],['Lower Five Banners']
68319,[14190],['along ethnic lines']
68320,[14190],['Manchu and Mongol']
68321,[14190],"['""Tartarized Chinese"" or ""Tartarified Chinese""']"
68322,[14190],"[""Qianlong's reign""]"
68323,[14191],['Nanjing']
68324,[14191],['Zeng Guofan']
68325,[14191],['Xiang Army']
68326,[14191],['Hunan region where it was raised']
68327,[14192],['Qi Jiguang']
68328,[14192],['repel raiding Japanese pirates']
68329,[14192],['eradicate the Taiping rebels']
68330,[14193],['Yongying corps']
68331,[14193],['regional commanders']
68332,[14194],"['25,000']"
68333,[14195],['Japan']
68334,[14195],['Beiyang Fleet']
68335,[14195],['the New Army']
68336,[14195],['General Yuan Shikai']
68337,[14196],['population growth']
68338,[14196],['doubled']
68339,[14196],"['permanent migration for resettlement, and relocation conceived by the party (in theory at least) as a temporary sojourn']"
68340,[14197],"['the good ""commoner"" people, the other ""mean"" people']"
68341,[14197],['liangmin']
68342,[14198],"['tea, silk and manufactures']"
68343,[14198],['silver']
68344,[14198],['end of the 17th century']
68345,[14199],['reduced the tax burden']
68346,[14199],['rise slowly and smoothly']
68347,[14199],['Western world overtook China economically']
68348,[14200],['300 million']
68349,[14200],"['peanuts, sweet potatoes and maize. New species of rice']"
68350,[14201],['1716']
68351,[14201],['1782']
68352,[14202],['Four Wangs and the individualists Bada Shanren (1626–1705) and Shitao (1641–1707)']
68353,[14202],['Calligraphy and painting']
68354,[14203],['Strange Stories']
68355,[14203],['Six Chapters of a Floating Life']
68356,[14204],['Yuan Mei']
68357,[14204],['recipes']
68358,[14204],['appreciation by Han Chinese for Manchu culinary customs']
68359,[14205],['pre-Columbian inhabitants of the Americas']
68360,[14205],['Pueblos indígenas']
68361,[14205],['Amerindian']
68362,[14206],['Asia']
68363,[14206],['Beringia']
68364,[14206],['a land bridge which connected the two continents']
68365,[14206],"['13,500 years ago']"
68366,[14206],['a wide range of creation myths']
68367,[14207],['Indian']
68368,[14207],['East Indies']
68369,[14207],['West Indies']
68370,[14207],['indigenous']
68371,[14208],['hunter-gatherers']
68372,[14208],['aquaculture and agriculture']
68373,[14208],"['farming, hunting, and gathering']"
68374,[14208],['indigenous']
68375,[14209],['indigenous']
68376,[14209],['At least a thousand']
68377,[14209],"['religion, social organization, and subsistence practices']"
68378,[14210],['ongoing']
68379,[14210],['last']
68380,[14210],['falling sea levels']
68381,[14210],['Laurentide Ice Sheet']
68382,[14211],"['16,500 years ago']"
68383,[14211],['Pleistocene megafauna']
68384,[14212],['present North American Native American']
68385,[14212],['early']
68386,[14212],['ruled out']
68387,[14213],['conquered or significantly influenced']
68388,[14213],"['""Pre-Columbian""']"
68389,[14213],['Andes']
68390,[14214],['pre-Columbian']
68391,[14214],['Some of these civilizations']
68392,[14214],['oral history and through archaeological investigations']
68393,[14214],['a few documents']
68394,[14215],['many accomplishments']
68395,[14215],['one of the largest cities in the world']
68396,[14215],"['200,000']"
68397,[14215],['American']
68398,[14215],['thousands']
68399,[14216],['lives and cultures of the peoples of the continents']
68400,[14216],['between 80 and 90%']
68401,[14216],"['smallpox, measles, and cholera']"
68402,[14217],"['the 250,000 Taínos of Hispaniola']"
68403,[14217],['70%']
68404,[14217],['Increasing punishment']
68405,[14218],['aborting or killing']
68406,[14218],['violent poison']
68407,[14218],['thirteen']
68408,[14218],['Francisco Barrionuevo']
68409,[14219],['epidemic disease']
68410,[14219],['150 years']
68411,[14219],['Smallpox']
68412,[14219],['By killing the Incan ruler Huayna Capac']
68413,[14220],['between 50 and 67 per cent']
68414,[14220],['90 per cent']
68415,[14220],['Europeans']
68416,[14220],['by 1679']
68417,[14220],['a smallpox vaccination program for Native Americans']
68418,[14221],['Spanish']
68419,[14221],['profound']
68420,[14221],['great success']
68421,[14222],['agricultural']
68422,[14223],['single']
68423,[14223],['area of southern Peru']
68424,[14223],"['10,000 years ago']"
68425,[14223],['persistent drought']
68426,[14224],"['approximately 4,000 years ago']"
68427,[14224],['small-scale felling']
68428,[14224],['a controlled manner']
68429,[14225],['Many crops']
68430,[14225],['significant']
68431,[14225],['cocoa']
68432,[14225],['indigenous Americans']
68433,[14226],['Cultural practices']
68434,[14226],['similar technologies and social organizations']
68435,[14226],['buffalo']
68436,[14227],['development of writing']
68437,[14227],['the Mesoamerican region']
68438,[14227],['beginning in the 1st millennium BCE']
68439,[14227],['extensive text']
68440,[14227],['900 BCE']
68441,[14228],['syllabic']
68442,[14228],['spoken language of its community']
68443,[14228],['more than one thousand']
68444,[14229],['Spanish']
68445,[14229],['lawsuits and other legal matters']
68446,[14229],['legal cases']
68447,[14229],['indigenous']
68448,[14230],['monophonic']
68449,[14230],['drumming']
68450,[14230],"['rivercane, cedar, and other woods']"
68451,[14230],['single']
68452,[14231],['pentatonic']
68453,[14231],['inseparable from']
68454,[14231],['large variety of percussion and wind']
68455,[14231],['a jar in Guatemala']
68456,[14232],['Visual arts by indigenous peoples']
68457,[14232],['too many artists were posing as Native Americans']
68458,[14232],['2007']
68459,[14233],"['about 600,329']"
68460,[14233],"['113,680']"
68461,[14233],['Minor but important peoples']
68462,[14233],['a handful of elderly people']
68463,[14234],['62%']
68464,[14234],['3.7%']
68465,[14234],['66.4%']
68466,[14234],['36']
68467,[14235],['dissolution of communal landholdings']
68468,[14235],['Indigenous revolts']
68469,[14235],['ethnic and class militancy']
68470,[14235],['March for Territory and Dignity']
68471,[14236],['2009']
68472,[14236],['affirm the right of indigenous people to govern themselves']
68473,[14236],['divided']
68474,[14237],['0.4%']
68475,[14237],['millions']
68476,[14237],['Indian reservations']
68477,[14237],['Brazil']
68478,[14238],"['""eater of raw meat.""']"
68479,[14238],['Aboriginal']
68480,[14238],['Hundreds']
68481,[14238],['The Métis culture']
68482,[14238],"['Various laws, treaties, and legislation']"
68483,[14239],['relatively peaceful']
68484,[14239],['late 18th century']
68485,[14239],['cultures and contributions']
68486,[14239],['over 600']
68487,[14240],['4.6%']
68488,[14240],['the Rapanui']
68489,[14240],['the Mapuche']
68490,[14240],['1880s']
68491,[14241],['architecture remains']
68492,[14242],['valleys of the Sierra region']
68493,[14242],['Inca']
68494,[14242],['Kichwa']
68495,[14243],['Cuzcatlan']
68496,[14243],['barbaric invaders']
68497,[14244],['About five percent']
68498,[14244],['about ten percent']
68499,[14244],['rural westernmost areas']
68500,[14244],['indigenous people']
68501,[14245],['indigenous civilizations']
68502,[14245],['from between 1200 BCE to about 400 BCE']
68503,[14245],['the Maya']
68504,[14245],['Tenochtitlan']
68505,[14246],['some public services and documents in their native languages']
68506,[14246],['bilingual primary and secondary education']
68507,[14246],['about 67% of them']
68508,[14247],['About 5%']
68509,[14247],['Miskito']
68510,[14247],['total power']
68511,[14247],"['some 10,000']"
68512,[14248],['45%']
68513,[14248],['Cultural citizenship']
68514,[14249],['the contiguous United States']
68515,[14249],['Polynesian']
68516,[14249],['geographically and culturally']
68517,[14250],['0.97% to 2%']
68518,[14250],['5.2 million']
68519,[14250],['Indian reservations']
68520,[14250],['Haudenosaunee']
68521,[14251],['around 29']
68522,[14251],['Timoto-cuicas']
68523,[14252],['The Native American name']
68524,[14252],['English exonyms']
68525,[14252],['earlier explorers and colonists']
68526,[14252],['out of prejudice and fear']
68527,[14253],"['obsolete, inaccurate, or racist.']"
68528,[14253],['United States government']
68529,[14253],['none']
68530,[14254],['the Americas (mainly South America)']
68531,[14254],['preservation of their culture']
68532,[14254],['Indian Council of South America']
68533,[14254],"['Canada and the United States,']"
68534,[14255],['Representatives']
68535,[14256],['Human Y-chromosome DNA haplogroups']
68536,[14256],['patrilineal line']
68537,[14256],['mtDNA']
68538,[14257],['Amerindians']
68539,[14257],['Asian population']
68540,[14257],['2012']
68541,[14257],['mitochondrial DNA and Y-Chromosome']
68542,[14258],['Alaskan']
68543,[14258],['later migrant populations']
68544,[14259],['2013']
68545,[14259],"[""Mal'ta-Buret'""]"
68546,[14259],['western Eurasians']
68547,[14260],['route through Beringia']
68548,[14260],['similarities in ages and geographical distributions']
68549,[14260],['2012']
68550,[14261],['violet']
68551,[14261],['620–740 nanometres']
68552,[14261],['orange']
68553,[14261],['subtractive primary colors']
68554,[],[]
68555,[],[]
68556,[14262],['hemoglobin']
68557,[],[]
68558,[],[]
68559,[],[]
68560,[],[]
68561,[14263],['Neolithic Period']
68562,[14263],['Spain']
68563,[14263],['8th century BC']
68564,[],[]
68565,[],[]
68566,[],[]
68567,[],[]
68568,[14264],['the Book of Exodus']
68569,[14264],['Kokkos']
68570,[],[]
68571,[14265],['the rubia']
68572,[14265],"[""ivory painter's palette""]"
68573,[],[]
68574,[],[]
68575,[],[]
68576,[],[]
68577,[14266],['Tyrian purple']
68578,[14266],['holidays']
68579,[14266],['a red shawl']
68580,[14266],['Red']
68581,[14266],['triumph']
68582,[],[]
68583,[],[]
68584,[],[]
68585,[14267],['vermilion']
68586,[14267],['the mineral cinnabar']
68587,[14267],"['Almadén, southwest of Madrid, in Spain']"
68588,[14267],['prisoners']
68589,[],[]
68590,[],[]
68591,[],[]
68592,[14268],['Emperor Charlemagne']
68593,[14268],['1295']
68594,[14268],['12th century']
68595,[],[]
68596,[],[]
68597,[],[]
68598,[],[]
68599,[14269],['holidays']
68600,[14269],['during washing']
68601,[],[]
68602,[],[]
68603,[],[]
68604,[14270],['five']
68605,[14270],['fire']
68606,[14270],['all court ceremonies']
68607,[14270],['Red']
68608,[14270],"['metal, wood, water']"
68609,[],[]
68610,[],[]
68611,[14271],['green']
68612,[14271],['eighth and ninth']
68613,[],[]
68614,[],[]
68615,[],[]
68616,[14272],['nobles']
68617,[14272],['1715–1763']
68618,[14272],['Qing Dynasty']
68619,[14272],['temples and imperial residences']
68620,[],[]
68621,[],[]
68622,[],[]
68623,[14273],['Polish Cochineal']
68624,[14273],['Kermes vermilio']
68625,[14273],['Margodes polonicus']
68626,[],[]
68627,[],[]
68628,[],[]
68629,[14274],['Hernán Cortés']
68630,[14274],['1519-1521']
68631,[14274],['1523']
68632,[],[]
68633,[],[]
68634,[],[]
68635,[14275],['kermes insects']
68636,[14275],['rubia tinctorum plant']
68637,[14275],['change color']
68638,[],[]
68639,[],[]
68640,[],[]
68641,[],[]
68642,[14276],['French Revolution']
68643,[14276],['celebrate']
68644,[14276],['Christian martyr and patron saint of Paris']
68645,[],[]
68646,[],[]
68647,[14277],['the 1740s']
68648,[14277],['madder']
68649,[14277],['carmine']
68650,[],[]
68651,[],[]
68652,[],[]
68653,[],[]
68654,[14278],['19th']
68655,[14278],['Vincent van Gogh']
68656,[14278],['1888']
68657,[14278],['Theo']
68658,[14278],['red and green reinforced each other']
68659,[],[]
68660,[],[]
68661,[],[]
68662,[14279],['20th']
68663,[14279],['strengthened']
68664,[14279],['red']
68665,[14279],['the central element']
68666,[],[]
68667,[14280],['1962']
68668,[14280],['Harvard University']
68669,[14280],['ruined and had to be taken down']
68670,[],[]
68671,[14281],['minerals']
68672,[14281],"['insects or plants, with white chalk or alum']"
68673,[14281],['the dark red resinous substance secreted by various scale insects']
68674,[14281],['Red lac']
68675,[],[]
68676,[],[]
68677,[],[]
68678,[14282],"['red, green and blue']"
68679,[14282],['white']
68680,[14282],['red and blue']
68681,[],[]
68682,[],[]
68683,[],[]
68684,[14283],"['zero to 255,']"
68685,[14283],"['16,777,216']"
68686,[14283],"['220, 20, 60']"
68687,[],[]
68688,[],[]
68689,[],[]
68690,[],[]
68691,[14284],['Rayleigh']
68692,[14284],['scatter more strongly']
68693,[14284],['removed almost completely']
68694,[14284],['longer']
68695,[],[]
68696,[],[]
68697,[],[]
68698,[],[]
68699,[14285],['Red helium–neon']
68700,[14285],['671 nm diode-pumped solid state (DPSS) lasers']
68701,[],[]
68702,[],[]
68703,[],[]
68704,[],[]
68705,[14286],['the summer growing season']
68706,[14286],['the stem of the plant']
68707,[14286],['greater the production of anthocyanins']
68708,[],[]
68709,[],[]
68710,[],[]
68711,[14287],['pheomelanin']
68712,[14287],['the lips']
68713,[14287],['eumelanin']
68714,[14287],['fiery']
68715,[],[]
68716,[],[]
68717,[],[]
68718,[],[]
68719,[14288],['the face']
68720,[14288],['decreases performance']
68721,[],[]
68722,[],[]
68723,[14289],['courage']
68724,[14289],['to symbolize the blood of Christ and the Christian martyrs']
68725,[14289],['a red cross on a white field']
68726,[],[]
68727,[],[]
68728,[],[]
68729,[14290],['296 AD']
68730,[14290],['14th']
68731,[14290],['Islamic']
68732,[],[]
68733,[],[]
68734,[],[]
68735,[14291],['Scarlet']
68736,[14291],['good fortune and prosperity']
68737,[14291],['4th']
68738,[14291],['the Greek Christian Bishop of Myra']
68739,[14291],['Turkey']
68740,[],[]
68741,[],[]
68742,[14292],['defenders of a town or castle would fight to defend it']
68743,[14292],['they would show no mercy to their enemy']
68744,[14292],['the Locomotives on Highways Act 1896']
68745,[14292],['if there is danger to the drivers']
68746,[],[]
68747,[],[]
68748,[14293],['Vienna']
68749,[14293],['1968']
68750,[14293],['Vienna Convention on Road Signs and Signals of 1968']
68751,[14293],['daytime']
68752,[],[]
68753,[14294],['to attract the eyes of the viewer to the person']
68754,[14294],['to be visible from a distance in a crowd']
68755,[14294],['easily found']
68756,[],[]
68757,[],[]
68758,[14295],['ten']
68759,[14295],['golden']
68760,[14295],['a name']
68761,[14295],['the blood of the martyrs of Jesus']
68762,[],[]
68763,[],[]
68764,[14296],['south']
68765,[14296],['Chinese New Year']
68766,[14296],['1966']
68767,[],[]
68768,[],[]
68769,[],[]
68770,[],[]
68771,[],[]
68772,[14297],['Ndembu warriors']
68773,[14297],['white']
68774,[14297],['green and white']
68775,[],[]
68776,[],[]
68777,[],[]
68778,[],[]
68779,[14298],['1869']
68780,[14298],['the Atlanta Braves']
68781,[14298],['Boston']
68782,[],[]
68783,[],[]
68784,[],[]
68785,[],[]
68786,[14299],['red']
68787,[14299],['i rossoneri']
68788,[14299],['a serious infraction']
68789,[14299],['the player is immediately disqualified from further play']
68790,[14299],"[""his team must continue with one less player for the game's duration""]"
68791,[],[]
68792,[],[]
68793,[14300],"[""Christ's blood""]"
68794,[14300],['the cross of Saint George']
68795,[14300],['patron saint of England']
68796,[14300],['the United States Marine Corps']
68797,[14300],['bad water conditions']
68798,[],[]
68799,[],[]
68800,[],[]
68801,[],[]
68802,[14301],['the late nineteenth century']
68803,[14301],['2004']
68804,[14301],['one big red cross']
68805,[14301],['the colors of the Russian flag']
68806,[],[]
68807,[],[]
68808,[],[]
68809,[14302],['German nationalism']
68810,[14302],['attract attention']
68811,[],[]
68812,[],[]
68813,[14303],['Bastille']
68814,[14303],"['October 20, 1789']"
68815,[14303],"['July 17, 1791']"
68816,[14303],['Rouget de Lisle']
68817,[],[]
68818,[],[]
68819,[],[]
68820,[14304],['February 1848']
68821,[14304],['Karl Marx']
68822,[14304],['Louis Philippe']
68823,[14304],['the French Army']
68824,[],[]
68825,[],[]
68826,[14305],['the Paris Commune']
68827,[14305],['two months']
68828,[14305],['Vladimir Lenin']
68829,[14305],['1921']
68830,[],[]
68831,[],[]
68832,[],[]
68833,[14306],['vote for Republican candidates in presidential elections']
68834,[14306],['blue states']
68835,[14306],['2000']
68836,[],[]
68837,[14307],['1949']
68838,[14307],['eighty million members']
68839,[],[]
68840,[],[]
68841,[],[]
68842,[],[]
68843,[14308],['red']
68844,[14308],['the national flower']
68845,[14308],['1949']
68846,[14308],['the Communist Party of China']
68847,[],[]
68848,[],[]
68849,[14309],['Pebble mosaics']
68850,[14309],['Byzantine']
68851,[14309],['Sicily']
68852,[14309],['the Renaissance']
68853,[14310],['Bronze age']
68854,[14310],['Pergamon']
68855,[14310],['the 4th-century BC']
68856,[14311],['the Romans']
68857,[14311],['slaves']
68858,[14311],['North Africa']
68859,[14312],['cheaper than fully coloured work']
68860,[14313],['the Christian era']
68861,[14313],['Rome']
68862,[14313],['64 AD']
68863,[14314],['Sicily']
68864,[14314],['Emperor Maximian']
68865,[14314],['64m']
68866,[14314],['Piazza Vittoria in Palermo']
68867,[14315],['gladiatorial contests']
68868,[14315],['1913']
68869,[14315],['1st or 2nd century AD']
68870,[14315],['30 ft']
68871,[14316],['the late 4th century']
68872,[14316],['Santa Pudenziana']
68873,[14316],['a mausoleum']
68874,[14316],['Constantinian']
68875,[14317],['Milan']
68876,[14317],['apse']
68877,[14317],['the 5th century']
68878,[14318],['Ravenna']
68879,[14318],['425–430']
68880,[14318],['the church of San Giovanni Evangelista']
68881,[14318],['fulfillment of a vow']
68882,[14318],['1747']
68883,[14319],['After 539']
68884,[14319],['the second half of the 6th century']
68885,[14319],['the Byzantine conquest']
68886,[14319],['549']
68887,[14320],['Albania']
68888,[14320],['prayer']
68889,[14320],['a terrestrial paradise']
68890,[14320],['Butrint']
68891,[14321],['natural life']
68892,[14321],['paradise and resurrection']
68893,[14321],['baptism']
68894,[14321],['the faithful aspiring to Christ']
68895,[14322],['the Early Middle Ages']
68896,[14322],['1589']
68897,[14322],['iconography']
68898,[14323],['the 7th–9th centuries']
68899,[14323],['mosaics']
68900,[14323],['1607']
68901,[14323],['Triclinio Leoniano']
68902,[14324],['small sekreton']
68903,[14324],['Classical']
68904,[14324],['5th–6th centuries']
68905,[14325],['Very few']
68906,[14325],['hidden behind mortar']
68907,[14325],['between 634 and 730']
68908,[14325],['almost all represent Saint Demetrius']
68909,[14326],['gold mosaics with only one great cross']
68910,[14327],['Chios']
68911,[14327],['1043–1056']
68912,[14327],['1822']
68913,[14327],['Osios Loukas']
68914,[14328],['Constantine Monomachos']
68915,[14328],['Nothing']
68916,[14328],['the Russian abbot Daniel']
68917,[14328],['Jerusalem']
68918,[14329],['The 9th- and 10th-century']
68919,[14329],"['prophets, saints and patriarchs']"
68920,[14329],['1055']
68921,[14329],['a bulging money sack']
68922,[14330],['accidents of survival']
68923,[14330],['red']
68924,[14330],['the cathedral of Serres']
68925,[14331],['1 mm or less']
68926,[14331],['wax or resin']
68927,[14331],['in the 12th century']
68928,[14331],['private devotion']
68929,[14332],['1310–14']
68930,[14332],['some vandal']
68931,[14332],['Arta']
68932,[14332],['the Despot of Epirus']
68933,[14333],['the Chora Church in Constantinople']
68934,[14333],['the Hagia Sophia']
68935,[14333],['Theodore Metochites']
68936,[14333],['Italian trecento']
68937,[14334],['the 12th–13th century']
68938,[14334],['in 1884']
68939,[14334],['1210']
68940,[14335],['Giotto di Bondone']
68941,[14335],['Cardinal Jacopo Stefaneschi']
68942,[14335],['the 17th']
68943,[14336],['the 12th century']
68944,[14336],['Norman kings']
68945,[14336],['enhance the somewhat dubious legality of their rule']
68946,[14336],['Greek masters working in Sicily']
68947,[14336],['Sicily']
68948,[14337],['around 1143']
68949,[14337],['the Cappella Palatina']
68950,[14338],['The Monreale mosaics']
68951,[14338],['King William II of Sicily']
68952,[14338],['King William II']
68953,[14338],['the model of the cathedral']
68954,[14339],['pavement of the Otranto Cathedral']
68955,[14339],['mosaic art was widespread']
68956,[14339],['Only fragments']
68957,[14339],['1166']
68958,[14340],['Venice']
68959,[14340],"[""St Mark's Basilica""]"
68960,[14340],['the late 11th century']
68961,[14340],['1204']
68962,[14341],['the 12th century']
68963,[14341],['Murano']
68964,[14341],['Frederick William IV of Prussia']
68965,[14342],['The Abbot of Monte Cassino']
68966,[14342],['1066']
68967,[14342],['greyhounds']
68968,[14342],['in the Monte Cassino Museum']
68969,[14343],['Christ']
68970,[14343],['Solsternus']
68971,[14344],['scant remains']
68972,[14344],['the 1960s']
68973,[14344],['simple colors']
68974,[14345],['fresco']
68975,[14345],['Venetian craftsmen']
68976,[14345],['Alba Regia']
68977,[14345],['Székesfehérvár']
68978,[14346],['Byzantine']
68979,[14346],['1169']
68980,[14347],['2003']
68981,[14347],['Romania']
68982,[14347],['between the 10th and 11th century']
68983,[14347],['Hungary']
68984,[14348],['by a mosaic replica of this last painting']
68985,[14348],['1743']
68986,[14348],['papal gifts']
68987,[14348],['designs or canvases']
68988,[14349],['the Madaba Map']
68989,[14349],['between 542 and 570']
68990,[14349],"['Madaba, Jordan']"
68991,[14349],['Lebanon']
68992,[14350],['Justinian']
68993,[14350],['Mount Sinai in Egypt']
68994,[14350],['the destruction of buildings']
68995,[14350],['Moses']
68996,[14351],['1894']
68997,[14351],['mortuary chapel']
68998,[14351],['a vine with many branches']
68999,[14352],['Bethany']
69000,[14352],['between 333 and 390']
69001,[14352],['Palestine']
69002,[14352],['the 6th']
69003,[14353],['the end of the 5th century']
69004,[14353],['in 1982–85']
69005,[14353],['the refectory']
69006,[14353],['Monastery of Euthymius']
69007,[14354],['three']
69008,[14354],['in 1990']
69009,[14354],['the 5th']
69010,[14354],['exotic']
69011,[14355],['Six']
69012,[14356],['Kiev']
69013,[14356],['the Hagia Sophia']
69014,[14356],['Saint Sophia Cathedral']
69015,[14356],['Constantine Monomachos']
69016,[14357],['king David IV']
69017,[14357],['Christ']
69018,[14358],['a 6th-century synagogue']
69019,[14358],['Jews']
69020,[14358],['Helios']
69021,[14358],['a Jewish month']
69022,[14359],['around the 4th century']
69023,[14359],['only floral and geometric']
69024,[14359],['in 1971–72']
69025,[14359],['three']
69026,[14359],['rather conservative']
69027,[14360],['figurative depiction']
69028,[14360],['in the ancient harbour area']
69029,[14360],['King David as Orpheus']
69030,[14360],['playing a lyre']
69031,[14360],['in 508/509']
69032,[14361],['typical Jewish symbols']
69033,[14361],['Greek']
69034,[14361],['cultic']
69035,[14361],['the floor of the Beit Alfa synagogue']
69036,[14362],['Roman']
69037,[14362],['tile']
69038,[14363],['the Umayyad Mosque']
69039,[14363],['Damascus']
69040,[14363],['capital of the Arab Caliphate']
69041,[14363],"['the ""Barada Panel""']"
69042,[14363],['a fire']
69043,[14364],['floor panels']
69044,[14364],['Roman country villas']
69045,[14364],"[""the bath house of Hisham's Palace""]"
69046,[14365],['Moorish Spain']
69047,[14365],['Byzantine']
69048,[14365],['between 965 and 970']
69049,[14365],['local craftsmen']
69050,[14365],['the Byzantine Emperor']
69051,[14366],['mosaic installation']
69052,[14366],['the rest areas']
69053,[14366],['19th']
69054,[14367],['street art']
69055,[14367],['Rubikcubism']
69056,[14367],['8 bit video game character']
69057,[14368],['Calçada Portuguesa']
69058,[14368],['geometric']
69059,[14368],['Lisbon']
69060,[14368],['streets']
69061,[14369],['gives the maker time to rework']
69062,[14369],['the indirect method']
69063,[14369],['repetitive']
69064,[14370],['when it is important to see the work']
69065,[14370],['1989']
69066,[14370],['Maurizio Placuzzi']
69067,[14370],['sticky plastic']
69068,[14371],['express text']
69069,[14371],['on a shower room or bathing pool floor']
69070,[14371],['in a non-overlapping fashion']
69071,[14372],['CAD']
69072,[14372],['10 times faster']
69073,[14372],['different look']
69074,[14373],['Latin']
69075,[14373],['urban town life and medieval guilds']
69076,[],[]
69077,[],[]
69078,[],[]
69079,[],[]
69080,[],[]
69081,[],[]
69082,[],[]
69083,[14374],['academic freedom']
69084,[14374],['University of Bologna']
69085,[14374],['the Constitutio Habita']
69086,[],[]
69087,[],[]
69088,[],[]
69089,[],[]
69090,[],[]
69091,[14375],['monks and nuns']
69092,[14375],['immediate forerunners']
69093,[14375],['early medieval period']
69094,[],[]
69095,[],[]
69096,[],[]
69097,[],[]
69098,[],[]
69099,[14376],['to satisfy a European thirst for knowledge']
69100,[14376],['humanism']
69101,[14376],['Greek']
69102,[],[]
69103,[],[]
69104,[],[]
69105,[],[]
69106,[],[]
69107,[],[]
69108,[14377],['more than 3000 pages']
69109,[14377],['scholasticism']
69110,[14377],['reason']
69111,[14377],['Latin']
69112,[],[]
69113,[],[]
69114,[],[]
